859,terminating,"859,1,0"
860,terminating,"860,988,972,1576,1394,874,566,286,218,112,136,134,70,74,40,50,43,1,0"
861,terminating,"861,483,285,195,141,51,21,11,1,0"
862,terminating,"862,434,334,170,154,134,70,74,40,50,43,1,0"
863,terminating,"863,1,0"
864,terminating,"864,1656,3024,6896,6496,8624,12580,16148,14764,11080,13940,17812,14304,23496,41304,62016,120864,196656,343488,565832,495118,316322,158164,118630,94922,52150,59450,57730,51134,27754,13880,17440,24140,30292,22726,14498,9262,5930,4762,2384,2266,1478,742,554,280,440,640,890,730,602,454,230,202,104,106,56,64,63,41,1,0"
996,terminating,"996,1356,1836,3204,4986,5856,9768,17592,26448,47952,94586,47296,46684,42524,31900,46220,50884,38170,36998,22810,18266,9136,8596,8652,14644,14700,34776,80424,137586,149838,194898,230478,236082,371310,519906,535038,688002,884670,1298658,1325598,1325610,2762838,3684330,7008534,9646650,20210814,26948298,34511478,34511490,62694450,144750606,255162306,342150270,696170370,1249384830,1750467234,1750950654,1767059586,2062619514,2406389472,4821678144,9729473856,16013092896,29625927804,52112106756,88867512444,132169953156,212809257084,283893510484,258684665516,194044546804,145539838896,231825484368,416963892426,429538683702,450006271818,498711745782,645391671714,752956950372,1300776053916,1734368071916,1300786525972,986529219820,1152320207636,1027433371444,771941461196,594730889764,593612406236,459840596884,353581580684,265284900724,224453346316,168393495204,295964325996,394619101356,541369929012,836662617900,1876240047300,3615679614012,4820965110804,6508880956876,5376901660196,5630868636124,4223151477100,4942748313948,6590392339380,11984912187084,18311522839956,29163653272044,47079691612740,95728706279784,170405777160216,339359310806184,655955814004056,1186415291370744,2043144476440776,3608106203085624,6163848096938136,13098242895497064,23734515916326456,43372170345735144,78393390086384856,170474514949762344,305014219019504856,543557024002690344,966323598227005656,1902155466499906344,2853233199749859576,4828548491884378584,8327077638698841336,14355820912199800824,18446744073709551615,12975236915480337153,4795611492407455743,1611886117489773057,731499588401765823,361234489444355745,268405918824104415,196944792516298785,169658910938402655,168779278729818273,82427089612238943,53283595548004257,20054455049299551,6685052046318369,3134557278711135,2300444557735905,2425406978173599,1578441311884641,526147103961551,4625535833569,755298850931,2440141,221843,1525,397,1,0"
997,terminating,"997,1,0"
998,terminating,"998,502,254,130,122,64,63,41,1,0"
999,terminating,"999,521,1,0"
1000,terminating,"1000,1340,1516,1144,1376,1396,1054,674,340,416,466,236,184,176,196,203,37,1,0"
1001,terminating,"1001,343,57,23,1,0"
828,terminating,"828,1356,1836,3204,4986,5856,9768,17592,26448,47952,94586,47296,46684,42524,31900,46220,50884,38170,36998,22810,18266,9136,8596,8652,14644,14700,34776,80424,137586,149838,194898,230478,236082,371310,519906,535038,688002,884670,1298658,1325598,1325610,2762838,3684330,7008534,9646650,20210814,26948298,34511478,34511490,62694450,144750606,255162306,342150270,696170370,1249384830,1750467234,1750950654,1767059586,2062619514,2406389472,4821678144,9729473856,16013092896,29625927804,52112106756,88867512444,132169953156,212809257084,283893510484,258684665516,194044546804,145539838896,231825484368,416963892426,429538683702,450006271818,498711745782,645391671714,752956950372,1300776053916,1734368071916,1300786525972,986529219820,1152320207636,1027433371444,771941461196,594730889764,593612406236,459840596884,353581580684,265284900724,224453346316,168393495204,295964325996,394619101356,541369929012,836662617900,1876240047300,3615679614012,4820965110804,6508880956876,5376901660196,5630868636124,4223151477100,4942748313948,6590392339380,11984912187084,18311522839956,29163653272044,47079691612740,95728706279784,170405777160216,339359310806184,655955814004056,1186415291370744,2043144476440776,3608106203085624,6163848096938136,13098242895497064,23734515916326456,43372170345735144,78393390086384856,170474514949762344,305014219019504856,543557024002690344,966323598227005656,1902155466499906344,2853233199749859576,4828548491884378584,8327077638698841336,14355820912199800824,18446744073709551615,12975236915480337153,4795611492407455743,1611886117489773057,731499588401765823,361234489444355745,268405918824104415,196944792516298785,169658910938402655,168779278729818273,82427089612238943,53283595548004257,20054455049299551,6685052046318369,3134557278711135,2300444557735905,2425406978173599,1578441311884641,526147103961551,4625535833569,755298850931,2440141,221843,1525,397,1,0"
829,terminating,"829,1,0"
830,terminating,"830,682,470,394,200,265,59,1,0"
831,terminating,"831,281,1,0"
832,terminating,"832,946,638,442,314,160,218,112,136,134,70,74,40,50,43,1,0"
660,terminating,"660,1356,1836,3204,4986,5856,9768,17592,26448,47952,94586,47296,46684,42524,31900,46220,50884,38170,36998,22810,18266,9136,8596,8652,14644,14700,34776,80424,137586,149838,194898,230478,236082,371310,519906,535038,688002,884670,1298658,1325598,1325610,2762838,3684330,7008534,9646650,20210814,26948298,34511478,34511490,62694450,144750606,255162306,342150270,696170370,1249384830,1750467234,1750950654,1767059586,2062619514,2406389472,4821678144,9729473856,16013092896,29625927804,52112106756,88867512444,132169953156,212809257084,283893510484,258684665516,194044546804,145539838896,231825484368,416963892426,429538683702,450006271818,498711745782,645391671714,752956950372,1300776053916,1734368071916,1300786525972,986529219820,1152320207636,1027433371444,771941461196,594730889764,593612406236,459840596884,353581580684,265284900724,224453346316,168393495204,295964325996,394619101356,541369929012,836662617900,1876240047300,3615679614012,4820965110804,6508880956876,5376901660196,5630868636124,4223151477100,4942748313948,6590392339380,11984912187084,18311522839956,29163653272044,47079691612740,95728706279784,170405777160216,339359310806184,655955814004056,1186415291370744,2043144476440776,3608106203085624,6163848096938136,13098242895497064,23734515916326456,43372170345735144,78393390086384856,170474514949762344,305014219019504856,543557024002690344,966323598227005656,1902155466499906344,2853233199749859576,4828548491884378584,8327077638698841336,14355820912199800824,18446744073709551615,12975236915480337153,4795611492407455743,1611886117489773057,731499588401765823,361234489444355745,268405918824104415,196944792516298785,169658910938402655,168779278729818273,82427089612238943,53283595548004257,20054455049299551,6685052046318369,3134557278711135,2300444557735905,2425406978173599,1578441311884641,526147103961551,4625535833569,755298850931,2440141,221843,1525,397,1,0"
661,terminating,"661,1,0"
662,terminating,"662,334,170,154,134,70,74,40,50,43,1,0"
663,terminating,"663,345,231,153,81,40,50,43,1,0"
664,terminating,"664,596,454,230,202,104,106,56,64,63,41,1,0"
665,terminating,"665,295,65,19,1,0"
666,terminating,"666,816,1416,2184,4536,9984,18632,18628,13978,7802,4294,2546,1534,986,634,320,442,314,160,218,112,136,134,70,74,40,50,43,1,0"
667,terminating,"667,53,1,0"
668,terminating,"668,508,388,298,152,148,118,62,34,20,22,14,10,8,7,1,0"
669,terminating,"669,227,1,0"
670,terminating,"670,554,280,440,640,890,730,602,454,230,202,104,106,56,64,63,41,1,0"
671,terminating,"671,73,1,0"
672,terminating,"672,1344,2720,4084,3070,2474,1240,1640,2140,2396,1804,1724,1300,1738,1142,574,434,334,170,154,134,70,74,40,50,43,1,0"
888,terminating,"888,1392,2328,3552,6024,9096,13704,20616,30984,46536,86904,165816,367704,628356,837836,628384,630356,491884,368920,499400,772840,978650,975652,744248,696712,628628,857836,857892,1472268,2688756,4481484,7861812,13263180,31056564,68937036,114895284,203960652,339934644,701117004,1249822644,2083037964,3854840052,6526189068,11759221236,19756324364,19756324420,27737950268,27752432932,30133761756,50222936484,100157868636,166929781284,328413416156,330146489764,405458444636,405894291460,568376568956,572377346884,572430445244,692479821124,817894924476,1398913190724,2331521984764,2411296390916,2714402747644,2714402747700,7422008758220,10390812261844,10390812261900,28107781639140,61872298992924,103356642882276,203715137475612,410587488188388,784423195587612,1484132490684900,3939472659035676,7183744260598500,17150676297837852,33120176542135396,33216357817288604,33452773175434564,34143329714105276,34366804465445956,34366804465446012,57290443977092228,59801180565830284,62278898937033716,64820894812017484,66157408107116116,68132256110317420,95385158554444724,103679520167876044,103838904518706644,104280432112151596,109244625572337108,187276500981150924,312283200116973876,520472208892277964,947162005047505716,1728907301581674060,4315968018644437428,8312466706445987148,13875018154734078132,18446744073709551615,12975236915480337153,4795611492407455743,1611886117489773057,731499588401765823,361234489444355745,268405918824104415,196944792516298785,169658910938402655,168779278729818273,82427089612238943,53283595548004257,20054455049299551,6685052046318369,3134557278711135,2300444557735905,2425406978173599,1578441311884641,526147103961551,4625535833569,755298850931,2440141,221843,1525,397,1,0"
889,terminating,"889,135,105,87,33,15,9,4,3,1,0"
890,terminating,"890,730,602,454,230,202,104,106,56,64,63,41,1,0"
891,terminating,"891,561,303,105,87,33,15,9,4,3,1,0"
892,terminating,"892,676,605,193,1,0"
893,terminating,"893,67,1,0"
894,terminating,"894,906,918,1242,1638,2730,5334,6954,7926,7938,12753,7267,785,163,1,0"
895,terminating,"895,185,43,1,0"
896,terminating,"896,1144,1376,1396,1054,674,340,416,466,236,184,176,196,203,37,1,0"
552,terminating,"552,888,1392,2328,3552,6024,9096,13704,20616,30984,46536,86904,165816,367704,628356,837836,628384,630356,491884,368920,499400,772840,978650,975652,744248,696712,628628,857836,857892,1472268,2688756,4481484,7861812,13263180,31056564,68937036,114895284,203960652,339934644,701117004,1249822644,2083037964,3854840052,6526189068,11759221236,19756324364,19756324420,27737950268,27752432932,30133761756,50222936484,100157868636,166929781284,328413416156,330146489764,405458444636,405894291460,568376568956,572377346884,572430445244,692479821124,817894924476,1398913190724,2331521984764,2411296390916,2714402747644,2714402747700,7422008758220,10390812261844,10390812261900,28107781639140,61872298992924,103356642882276,203715137475612,410587488188388,784423195587612,1484132490684900,3939472659035676,7183744260598500,17150676297837852,33120176542135396,33216357817288604,33452773175434564,34143329714105276,34366804465445956,34366804465446012,57290443977092228,59801180565830284,62278898937033716,64820894812017484,66157408107116116,68132256110317420,95385158554444724,103679520167876044,103838904518706644,104280432112151596,109244625572337108,187276500981150924,312283200116973876,520472208892277964,947162005047505716,1728907301581674060,4315968018644437428,8312466706445987148,13875018154734078132,18446744073709551615,12975236915480337153,4795611492407455743,1611886117489773057,731499588401765823,361234489444355745,268405918824104415,196944792516298785,169658910938402655,168779278729818273,82427089612238943,53283595548004257,20054455049299551,6685052046318369,3134557278711135,2300444557735905,2425406978173599,1578441311884641,526147103961551,4625535833569,755298850931,2440141,221843,1525,397,1,0"
553,terminating,"553,87,33,15,9,4,3,1,0"
554,terminating,"554,280,440,640,890,730,602,454,230,202,104,106,56,64,63,41,1,0"
555,terminating,"555,357,219,77,19,1,0"
556,terminating,"556,424,386,196,203,37,1,0"
557,terminating,"557,1,0"
558,terminating,"558,690,1038,1050,1926,2286,2706,3342,3354,4038,4050,7203,4001,1,0"
559,terminating,"559,57,23,1,0"
560,terminating,"560,928,962,634,320,442,314,160,218,112,136,134,70,74,40,50,43,1,0"
561,terminating,"561,303,105,87,33,15,9,4,3,1,0"
562,non-terminating,"562,284,220,284"
563,terminating,"563,1,0"
966,terminating,"966,1338,1350,2370,3390,4818,5838,7602,9870,17778,17790,24978,27438,30882,30894,34386,40782,52530,82254,82266,82278,121770,241110,450090,750870,1295226,1572678,1919538,2760984,4964136,8773464,16294056,26949144,44734056,72988344,181027656,321827544,605739096,1034804484,2238816636,4252939908,7290755724,12676727924,12676727980,17832287060,24990818860,34987146740,57135989260,79990385300,119649586924,124794509588,124805244844,124935833204,162705788812,164126812948,164378807404,183717491636,190312143532,205203187028,205224335596,205253358100,305960047148,306235687156,306235687212,697570315988,826050278956,826050279012,1420258206108,2424219279972,4420635161628,7367725269604,8114683604636,8390187016036,9444824970140,16861410677860,23605974949340,33553353522724,35197996504412,35198204947108,36957068348508,84849006934692,214951923416412,472309093543588,544197351525212,705658837558948,898102224841052,1078649061108388,1274767072219676,1336957876077796,1337585703447644,1490159075109796,1720187201522524,1721293787223556,2000630746699004,2059038893341444,2059038893341500,4842740976195780,12376098146115900,33452640218013380,53164796729714236,53164796729714292,88607994549524044,91037016491635956,151728360819393484,168238177711473716,198826978159159756,203618076881829428,234949136523951052,262590257088172916,262914642828953164,269152494516040436,278865355777423660,403033039571208788,423985430144663212,423985494155819092,424153375959370988,439301881643084404,446867471841084812,458181326195512948,475691440573119372,897499076008871028,1828831521604471692,3901656477550216308,7512026260230483852,13212188065033142388,18446744073709551615,12975236915480337153,4795611492407455743,1611886117489773057,731499588401765823,361234489444355745,268405918824104415,196944792516298785,169658910938402655,168779278729818273,82427089612238943,53283595548004257,20054455049299551,6685052046318369,3134557278711135,2300444557735905,2425406978173599,1578441311884641,526147103961551,4625535833569,755298850931,2440141,221843,1525,397,1,0"
967,terminating,"967,1,0"
968,terminating,"968,1027,93,35,13,1,0"
969,terminating,"969,471,161,31,1,0"
970,terminating,"970,794,400,561,303,105,87,33,15,9,4,3,1,0"
971,terminating,"971,1,0"
972,terminating,"972,1576,1394,874,566,286,218,112,136,134,70,74,40,50,43,1,0"
973,terminating,"973,147,81,40,50,43,1,0"
974,terminating,"974,490,536,484,447,153,81,40,50,43,1,0"
975,terminating,"975,761,1,0"
976,terminating,"976,946,638,442,314,160,218,112,136,134,70,74,40,50,43,1,0"
977,terminating,"977,1,0"
306,terminating,"306,396,696,1104,1872,3770,3790,3050,2716,2772,5964,10164,19628,19684,22876,26404,30044,33796,38780,54628,54684,111300,263676,465668,465724,465780,1026060,2325540,5335260,11738916,23117724,45956820,121129260,266485716,558454764,1092873236,1470806764,1471882804,1642613196,2737688884,2740114636,2791337780,4946860492,4946860548,9344070652,9344070708,15573451404,27078171764,27284104204,27410152084,27410152140,76787720100,220578719452,254903331620,361672366300,603062136740,921203207260,1381419996068,1395444575644,1395478688996,1395546402460,2069258468900,3065057872156,3277068463844,3429776547484,3597527970596,4028517592540,5641400009252,5641400009308,5641400009364,9709348326636,16331909651988,31948891146732,54770416120644,100509779504316,208751080955844,388416032284476,749365894850244,1414070378301756,2556878765995204,2556878765995260,6726041614128900,15626498692840700,23762659088671300,35168735451235260,78257359358590020,186897487211247036,340813223900632644,592585414385033916,1326583294186844484,2594892903616159356,4946738730471899844,8244565422068579772,13740942370114299844,13780400058385352252,13780400058385352308,14272557426581383244,14272557426581383300,18446744073709551615,12975236915480337153,4795611492407455743,1611886117489773057,731499588401765823,361234489444355745,268405918824104415,196944792516298785,169658910938402655,168779278729818273,82427089612238943,53283595548004257,20054455049299551,6685052046318369,3134557278711135,2300444557735905,2425406978173599,1578441311884641,526147103961551,4625535833569,755298850931,2440141,221843,1525,397,1,0"
307,terminating,"307,1,0"
308,terminating,"308,364,420,924,1764,3423,1825,469,75,49,8,7,1,0"
309,terminating,"309,107,1,0"
310,terminating,"310,266,214,110,106,56,64,63,41,1,0"
311,terminating,"311,1,0"
312,terminating,"312,528,960,2088,3762,5598,6570,10746,13254,13830,19434,20886,21606,25098,26742,26754,40446,63234,77406,110754,171486,253458,295740,647748,1077612,1467588,1956812,2109796,1889486,953914,668966,353578,176792,254128,308832,502104,753216,1240176,2422288,2697920,3727264,3655076,2760844,2100740,2310856,2455544,3212776,3751064,3282196,2723020,3035684,2299240,2988440,5297320,8325080,11222920,15359480,19199440,28875608,25266172,19406148,26552604,40541052,54202884,72270540,147793668,228408732,348957876,508132204,404465636,303708376,290504024,312058216,294959384,290622016,286081174,151737434,75868720,108199856,101437396,76247552,76099654,42387146,21679318,12752594,7278382,3660794,1855066,927536,932464,1013592,1546008,2425752,5084088,8436192,13709064,20563656,33082104,57142536,99483384,245978376,487384824,745600776,1118401224,1677601896,2538372504,4119772776,8030724504,14097017496,21148436904,40381357656,60572036544,100039354704,179931895322,94685963278,51399021218,28358080762,18046051430,17396081338,8698040672,8426226964,6319670230,5422685354,3217383766,1739126474,996366646,636221402,318217798,195756362,101900794,54202694,49799866,24930374,17971642,11130830,8904682,4913018,3126502,1574810,1473382,736694,541162,312470,249994,127286,69898,34952,34708,26038,13994,7000,11720,14740,19532,16588,18692,14026,7016,6154,3674,2374,1190,1402,704,820,944,916,694,350,394,200,265,59,1,0"
313,terminating,"313,1,0"
314,terminating,"314,160,218,112,136,134,70,74,40,50,43,1,0"
315,terminating,"315,309,107,1,0"
316,terminating,"316,244,190,170,154,134,70,74,40,50,43,1,0"
317,terminating,"317,1,0"
318,terminating,"318,330,534,546,798,1122,1470,2634,2646,4194,4932,7626,8502,9978,9990,17370,28026,35136,67226,33616,37808,40312,35288,37072,45264,79728,146448,281166,281178,363942,424638,526338,722961,321329,1,0"
319,terminating,"319,41,1,0"
320,terminating,"320,442,314,160,218,112,136,134,70,74,40,50,43,1,0"
696,terminating,"696,1104,1872,3770,3790,3050,2716,2772,5964,10164,19628,19684,22876,26404,30044,33796,38780,54628,54684,111300,263676,465668,465724,465780,1026060,2325540,5335260,11738916,23117724,45956820,121129260,266485716,558454764,1092873236,1470806764,1471882804,1642613196,2737688884,2740114636,2791337780,4946860492,4946860548,9344070652,9344070708,15573451404,27078171764,27284104204,27410152084,27410152140,76787720100,220578719452,254903331620,361672366300,603062136740,921203207260,1381419996068,1395444575644,1395478688996,1395546402460,2069258468900,3065057872156,3277068463844,3429776547484,3597527970596,4028517592540,5641400009252,5641400009308,5641400009364,9709348326636,16331909651988,31948891146732,54770416120644,100509779504316,208751080955844,388416032284476,749365894850244,1414070378301756,2556878765995204,2556878765995260,6726041614128900,15626498692840700,23762659088671300,35168735451235260,78257359358590020,186897487211247036,340813223900632644,592585414385033916,1326583294186844484,2594892903616159356,4946738730471899844,8244565422068579772,13740942370114299844,13780400058385352252,13780400058385352308,14272557426581383244,14272557426581383300,18446744073709551615,12975236915480337153,4795611492407455743,1611886117489773057,731499588401765823,361234489444355745,268405918824104415,196944792516298785,169658910938402655,168779278729818273,82427089612238943,53283595548004257,20054455049299551,6685052046318369,3134557278711135,2300444557735905,2425406978173599,1578441311884641,526147103961551,4625535833569,755298850931,2440141,221843,1525,397,1,0"
697,terminating,"697,59,1,0"
698,terminating,"698,352,404,310,266,214,110,106,56,64,63,41,1,0"
699,terminating,"699,237,83,1,0"
700,terminating,"700,1036,1092,2044,2100,4844,4900,7469,1939,285,195,141,51,21,11,1,0"
701,terminating,"701,1,0"
396,terminating,"396,696,1104,1872,3770,3790,3050,2716,2772,5964,10164,19628,19684,22876,26404,30044,33796,38780,54628,54684,111300,263676,465668,465724,465780,1026060,2325540,5335260,11738916,23117724,45956820,121129260,266485716,558454764,1092873236,1470806764,1471882804,1642613196,2737688884,2740114636,2791337780,4946860492,4946860548,9344070652,9344070708,15573451404,27078171764,27284104204,27410152084,27410152140,76787720100,220578719452,254903331620,361672366300,603062136740,921203207260,1381419996068,1395444575644,1395478688996,1395546402460,2069258468900,3065057872156,3277068463844,3429776547484,3597527970596,4028517592540,5641400009252,5641400009308,5641400009364,9709348326636,16331909651988,31948891146732,54770416120644,100509779504316,208751080955844,388416032284476,749365894850244,1414070378301756,2556878765995204,2556878765995260,6726041614128900,15626498692840700,23762659088671300,35168735451235260,78257359358590020,186897487211247036,340813223900632644,592585414385033916,1326583294186844484,2594892903616159356,4946738730471899844,8244565422068579772,13740942370114299844,13780400058385352252,13780400058385352308,14272557426581383244,14272557426581383300,18446744073709551615,12975236915480337153,4795611492407455743,1611886117489773057,731499588401765823,361234489444355745,268405918824104415,196944792516298785,169658910938402655,168779278729818273,82427089612238943,53283595548004257,20054455049299551,6685052046318369,3134557278711135,2300444557735905,2425406978173599,1578441311884641,526147103961551,4625535833569,755298850931,2440141,221843,1525,397,1,0"
397,terminating,"397,1,0"
398,terminating,"398,202,104,106,56,64,63,41,1,0"
399,terminating,"399,241,1,0"
400,terminating,"400,561,303,105,87,33,15,9,4,3,1,0"
401,terminating,"401,1,0"
402,terminating,"402,414,522,648,1167,393,135,105,87,33,15,9,4,3,1,0"
403,terminating,"403,45,33,15,9,4,3,1,0"
404,terminating,"404,310,266,214,110,106,56,64,63,41,1,0"
405,terminating,"405,321,111,41,1,0"
406,terminating,"406,314,160,218,112,136,134,70,74,40,50,43,1,0"
407,terminating,"407,49,8,7,1,0"
408,terminating,"408,672,1344,2720,4084,3070,2474,1240,1640,2140,2396,1804,1724,1300,1738,1142,574,434,334,170,154,134,70,74,40,50,43,1,0"
409,terminating,"409,1,0"
410,terminating,"410,346,176,196,203,37,1,0"
411,terminating,"411,141,51,21,11,1,0"
412,terminating,"412,316,244,190,170,154,134,70,74,40,50,43,1,0"
413,terminating,"413,67,1,0"
414,terminating,"414,522,648,1167,393,135,105,87,33,15,9,4,3,1,0"
415,terminating,"415,89,1,0"
416,terminating,"416,466,236,184,176,196,203,37,1,0"
276,terminating,"276,396,696,1104,1872,3770,3790,3050,2716,2772,5964,10164,19628,19684,22876,26404,30044,33796,38780,54628,54684,111300,263676,465668,465724,465780,1026060,2325540,5335260,11738916,23117724,45956820,121129260,266485716,558454764,1092873236,1470806764,1471882804,1642613196,2737688884,2740114636,2791337780,4946860492,4946860548,9344070652,9344070708,15573451404,27078171764,27284104204,27410152084,27410152140,76787720100,220578719452,254903331620,361672366300,603062136740,921203207260,1381419996068,1395444575644,1395478688996,1395546402460,2069258468900,3065057872156,3277068463844,3429776547484,3597527970596,4028517592540,5641400009252,5641400009308,5641400009364,9709348326636,16331909651988,31948891146732,54770416120644,100509779504316,208751080955844,388416032284476,749365894850244,1414070378301756,2556878765995204,2556878765995260,6726041614128900,15626498692840700,23762659088671300,35168735451235260,78257359358590020,186897487211247036,340813223900632644,592585414385033916,1326583294186844484,2594892903616159356,4946738730471899844,8244565422068579772,13740942370114299844,13780400058385352252,13780400058385352308,14272557426581383244,14272557426581383300,18446744073709551615,12975236915480337153,4795611492407455743,1611886117489773057,731499588401765823,361234489444355745,268405918824104415,196944792516298785,169658910938402655,168779278729818273,82427089612238943,53283595548004257,20054455049299551,6685052046318369,3134557278711135,2300444557735905,2425406978173599,1578441311884641,526147103961551,4625535833569,755298850931,2440141,221843,1525,397,1,0"
277,terminating,"277,1,0"
278,terminating,"278,142,74,40,50,43,1,0"
279,terminating,"279,137,1,0"
280,terminating,"280,440,640,890,730,602,454,230,202,104,106,56,64,63,41,1,0"
281,terminating,"281,1,0"
282,terminating,"282,294,390,618,630,1242,1638,2730,5334,6954,7926,7938,12753,7267,785,163,1,0"
283,terminating,"283,1,0"
284,amicable,"284,220"
285,terminating,"285,195,141,51,21,11,1,0"
286,terminating,"286,218,112,136,134,70,74,40,50,43,1,0"
287,terminating,"287,49,8,7,1,0"
288,terminating,"288,531,249,87,33,15,9,4,3,1,0"
780,terminating,"780,1572,2124,3336,5064,7656,13944,26376,49464,88536,187944,295896,443904,812340,1652304,2767056,4803888,7914048,13495104,30725280,79741440,196505388,300216656,285162916,237325596,325831908,434442572,325831936,347001764,260735800,434766560,592369816,518323604,399201004,340495100,465552268,349164208,327341476,386858780,660449188,660449244,1275089956,1326589544,1591234456,1869454184,1907347936,2136597368,1927982632,1687830008,1476851272,1549164728,1355519152,1472824128,2428160704,2390220820,3015356084,2946399436,2219933204,1697726164,1273591500,2435111316,4505089644,8249900436,13250766444,17667688620,31801839684,50902645116,68311735764,100424225196,163782878804,157632369196,132743047884,179219034996,253378636524,469364621076,808466882964,1223065284876,1899182242068,2532933314892,4033930835108,3476984189596,2608558569252,3985297814226,4023073151502,4113479290818,4113479290830,8150663431218,12314223635406,19021855888434,24456828403662,24456828403674,33400095866406,41025955455450,87522179850270,160752206062530,257204778352830,582855787227042,886186681902414,1034002020631818,1454075262184182,1742529178082874,1742581706624934,2255275930841178,3011054068857126,3215358222394074,3423082058789670,5706879792828570,9610585471811430,16130542135671450,28318062860404710,40045378598887962,40536410262347238,40536444317790858,40550300562714198,43430502547685802,43430505981393750,69885402054320298,77241760165301622,92294863126228362,93496666024371318,93497001710637642,108230228021541558,110228150683152042,123245911376118102,166581668788799658,174707641076515734,209360680894795866,210327704825031078,210330301289003418,213153526809662982,224177998753304058,247775682832599462,254755279532110170,421642919684306598,421646091330059418,421646091330059430,616136355045125850,1060482535478260134,1060777613821292346,1385297851436906694,1790493068686394682,2133709360930628118,2941727912299551114,3432163722064897626,4086820243432760742,4992964806777394266,5877193519621131174,6890645886501113946,9398026399476218022,11666515530384271818,13610934872556650550,18446744073709551615,12975236915480337153,4795611492407455743,1611886117489773057,731499588401765823,361234489444355745,268405918824104415,196944792516298785,169658910938402655,168779278729818273,82427089612238943,53283595548004257,20054455049299551,6685052046318369,3134557278711135,2300444557735905,2425406978173599,1578441311884641,526147103961551,4625535833569,755298850931,2440141,221843,1525,397,1,0"
781,terminating,"781,83,1,0"
782,terminating,"782,514,260,328,302,154,134,70,74,40,50,43,1,0"
783,aspiring,"783,417,143,25,6"
784,terminating,"784,983,1,0"
785,terminating,"785,163,1,0"
786,terminating,"786,798,1122,1470,2634,2646,4194,4932,7626,8502,9978,9990,17370,28026,35136,67226,33616,37808,40312,35288,37072,45264,79728,146448,281166,281178,363942,424638,526338,722961,321329,1,0"
787,terminating,"787,1,0"
788,terminating,"788,598,410,346,176,196,203,37,1,0"
789,terminating,"789,267,93,35,13,1,0"
790,aspiring,"790,650,652,496"
791,terminating,"791,121,12,16,15,9,4,3,1,0"
792,terminating,"792,1548,2456,2164,1630,1322,664,596,454,230,202,104,106,56,64,63,41,1,0"
793,terminating,"793,75,49,8,7,1,0"
794,terminating,"794,400,561,303,105,87,33,15,9,4,3,1,0"
795,terminating,"795,501,171,89,1,0"
796,terminating,"796,604,460,548,418,302,154,134,70,74,40,50,43,1,0"
797,terminating,"797,1,0"
798,terminating,"798,1122,1470,2634,2646,4194,4932,7626,8502,9978,9990,17370,28026,35136,67226,33616,37808,40312,35288,37072,45264,79728,146448,281166,281178,363942,424638,526338,722961,321329,1,0"
799,terminating,"799,65,19,1,0"
800,terminating,"800,1153,1,0"
978,terminating,"978,990,1818,2160,5280,12864,21680,28912,31848,47832,71808,148512,359520,946848,1895712,4539360,12180336,23781648,44267568,76111632,139130668,104348008,92030552,80526748,62286692,55099864,51042536,47249404,35492780,39042100,45679474,22839740,36962884,38008124,53126668,54930932,54930988,60686612,62153644,62153700,155582364,259304164,266871836,327310564,327768476,327768532,396478124,397718356,398447980,557827508,557827564,583593332,645414448,787922384,739137616,953968304,894345316,774937460,1009670092,763542524,617043844,462782890,370226330,300597094,254298266,127318438,78349850,67380964,67381020,170849700,455276892,785095332,1353047388,2730005796,4680011532,8989919988,15034639116,25057732084,30907073036,33007287796,34078491020,50530186420,70844827340,99182758612,106237222700,165551444212,195690975116,228113158756,254901208604,263632807396,274851227420,507715459300,751418881500,1749303191076,3480682068444,6604825822756,7467599613404,7483271439364,7483271439420,19285028182980,48485555197884,91621492377156,191982873147324,371492151175236,719488350665532,1652151220493508,3368985514491324,6306049809179204,6306049809179260,8828469732851300,13066135204621660,18405797678228324,21945449165668756,26323036089475244,27487354482052276,27492212193118540,38489217056547572,39864013609492492,41491116205801108,49034955515947436,58804502365944916,71372078274996884,93526580908250476,101659327074186644,111202674691272556,112182433939666580,158408361492762220,225535865174877908,232980109946018092,241300936709076188,260041794337473316,282654124279863644,341008402262784676,364526223108495644,368599141802455396,368822249063390108,370877736802670692,377810030948521052,398232194783578372,398239194643966844,408534386130917956,486602641614267836,486602641614267892,486602641614267948,934231026364583892,1557425833260726828,2595709978031227092,4326183296718712044,9780311870838919956,18446744073709551615,12975236915480337153,4795611492407455743,1611886117489773057,731499588401765823,361234489444355745,268405918824104415,196944792516298785,169658910938402655,168779278729818273,82427089612238943,53283595548004257,20054455049299551,6685052046318369,3134557278711135,2300444557735905,2425406978173599,1578441311884641,526147103961551,4625535833569,755298850931,2440141,221843,1525,397,1,0"
979,terminating,"979,101,1,0"
980,terminating,"980,1414,1034,694,350,394,200,265,59,1,0"
981,terminating,"981,449,1,0"
982,terminating,"982,494,346,176,196,203,37,1,0"
983,terminating,"983,1,0"
984,terminating,"984,1536,2556,3996,6644,6124,4600,6560,9316,8072,7078,3542,3370,2714,1606,1058,601,1,0"
985,terminating,"985,203,37,1,0"
986,terminating,"986,634,320,442,314,160,218,112,136,134,70,74,40,50,43,1,0"
987,terminating,"987,549,257,1,0"
988,terminating,"988,972,1576,1394,874,566,286,218,112,136,134,70,74,40,50,43,1,0"
989,terminating,"989,67,1,0"
